Date, HumidityOut, HumidityIn
1391453418381,76.1,76.1
1391453478421,74.2,76.1
1391453538431,73.4,76.5
1391453598481,72.3,76.4
1391453658470,72.3,76.4
1391453718490,74.4,76.2
1391453838532,73.3,76.3
1391453898571,75,76.2
1391453958642,73.5,76.1
1391454018691,72.3,76.3
1391454138821,73.7,76.6
1391454198861,73.2,76.4
1391454258922,72.4,76.5
1391454379040,74,76.4
1391454499092,77.1,76.4
1391454559111,74.8,76.5
1391454619141,70.3,76.5
1391454679181,72.5,76.6
1391454739201,73.2,76.6
1391454799193,74.2,76.6
1391454859211,73,76.6
1391454919251,71.3,76.7
1391454979261,73.5,76.6
1391455039281,73.6,76.6
1391455099341,73.7,76.6
1391455159381,75,76.6
1391455219456,72.5,76.6
1391455279511,73,76.6
1391455339561,75.7,76.6
1391455399632,73.3,76.5
1391455459672,71.2,76.5
1391455519741,74.2,76.5
1391455579801,74.8,76.7
1391455639841,74.2,76.8
1391455699851,72.5,76.7
1391455759841,77.3,76.5
1391455819841,77.2,76.5
1391455879861,76.3,76.3
1391455939861,76.5,76.4
1391455999872,76.5,76.3
1391456059871,73.6,76.2
1391456119882,72.7,76.0
1391456179860,71.8,76.0
1391456239902,75.6,75.9
1391456299901,72.3,75.9
1391456359901,77.1,75.7
1391456419912,74.8,75.6
1391456479911,72.6,75.5
1391456539951,72.6,75.6
1391456600021,71.1,75.3
1391456660102,69.2,75.5
1391456720120,72.2,75.4
1391456780171,69.8,75.4
1391456840202,72.5,75.2
1391456900201,70.2,74.9
1391456960222,71,74.8
1391457020240,72.5,75.4
1391457080320,71.5,75.0
1391457140270,72.6,75.2
1391457200321,72.5,75.9
1391457260396,73.9,75.7
1391457320440,74.9,75.1
1391457440541,74.4,75.5
1391457500610,75.3,75.0
1391457560671,77.9,75.0
1391457620681,72.6,75.4
1391457680742,76.3,75.4
1391457740790,75,75.5
1391457800856,71.8,75.8
1391457860851,75.6,75.7
1391457920871,72.9,75.3
1391457980892,74.3,75.5
1391458040921,73.9,75.2
1391458100921,73.6,76.1
1391458160950,72.4,75.6
1391458220971,72.6,75.3
1391458280981,72.6,75.3
1391458341011,72.7,75.6
1391458401061,72.2,75.8
1391458461121,72.6,75.6
1391458521161,73.3,75.5
1391458581201,72.1,75.6
1391458641251,73.2,75.1
1391458701321,71.5,75.5
1391458761370,71.4,75.6
1391458881492,72.8,75.6
1391458941502,72.6,75.4
1391459001581,74.6,75.0
1391459061601,72.2,75.3
1391459121670,71.6,75.0
1391459181681,71,74.2
1391459301722,71.6,74.8
1391459361731,71.8,74.9
1391459421750,72,74.2
1391459481781,73.3,75.0
1391459541840,76.3,75.0
1391459601891,75.5,74.5
1391459661921,72,74.7
1391459721971,72.7,74.9
1391459782041,73.3,74.3
1391459842081,72.6,74.5
1391459902131,73.5,74.4
1391459962111,73.9,74.3
1391460022142,73.6,73.9
1391460082121,75.9,74.0
1391460142171,73.5,73.8
1391460202211,75.2,73.4
1391460262261,74.9,73.7
1391460322311,72.7,73.6
1391460382381,72.8,73.5
1391460442463,74,73.7
1391460735394,70.4,73.3
1391460855229,70.8,73.3
1391460915279,70.7,73.4
1391461815409,70.6,72.6
1391462715458,74.2,71.6
1391463615561,72.2,71.2
1391464515639,69.1,70.8
1391465415669,70,70.5
1391466315791,73.6,70.4
1391467215860,67.6,70.0
1391468115960,71.8,69.5
1391469016284,69,69.3
1391469916080,71.8,69.0
1391471716190,67.1,68.6
1391472616280,66.7,68.4
1391473516391,67.6,68.2
1391474416490,69.9,68.4
1391475316595,70.8,53.8
1391476216690,71.3,58.5
1391477116792,72.7,59.7
1391478016880,76.6,62.3
1391478916989,77.2,61.0
1391479817090,79.2,61.3
1391480717171,81.4,61.9
1391481617270,78.2,62.6
1391482517364,80.2,63.7
1391483417450,81.6,65.0
1391484317560,82.6,65.8
1391485217650,81.5,66.6
1391486117751,82.6,67.1
1391487017800,84.1,67.5
1391487917860,83.2,68.1
1391488817960,81.8,68.2
1391490618110,83.8,68.4
1391491518170,88.1,68.5
1391492418220,91.5,68.7
1391495118450,99.5,69.1
1391496018550,99.9,69.0
1391496918612,99.9,69.3
1391497818691,99.9,69.0
1391498718790,99.9,68.9
1391499618893,99.9,69.0
1391500518920,99.9,69.0
1391501419020,99.9,69.1
1391503219190,99.9,69.3
1391504119291,99.9,69.1
1391505019360,99.9,69.2
1391505919371,99.9,69.4
1391506819470,99.9,69.3
1391507719570,99.9,69.2
1391508619620,99.9,69.3
1391509519721,99.9,69.4
1391510419821,99.9,69.3
1391511319900,99.9,69.3
1391512220021,99.9,69.4
1391513120100,99.9,69.5
1391514020210,99.9,69.2
1391514920301,99.9,69.2
1391515820400,99.9,69.4
1391516720431,99.9,69.4
1391517620493,99.9,69.5
1391519420661,99.9,69.5
1391520320778,99.9,69.6
1391521220820,99.9,69.7
1391522120920,99.9,69.8
1391523020971,99.9,70.0
1391523921174,99.9,70.1
1391524821137,99.9,70.0
1391525721170,99.9,70.1
1391526621271,99.9,70.2
1391527521370,99.9,70.3
1391528421451,99.9,70.2
1391529321552,99.9,70.3
1391530221681,99.9,70.5
1391531121730,99.9,70.4
1391532021831,99.9,70.5
1391532921960,99.9,70.6
1391533821961,99.9,70.8
1391534722060,91.5,71.1
1391535622161,80.3,71.3
1391536522232,68.1,71.7
1391537422321,70.5,71.6
1391539222481,65,71.8
1391541022681,62.1,71.0
1391541922792,66.5,72.2
1391542822880,66.5,72.4
1391543722981,62.7,72.1
1391544623081,60.5,71.0
1391545523172,60,71.1
1391546423211,67.3,70.6
1391547323311,65,64.1
1391558519243,68.5,55.9
1391558579125,66.9,55.9
1391558639030,64.9,54.8
1391559539090,62.7,57.0
1391560439190,67.3,55.4
1391561339270,66,56.7
